id,created_at,favorite_count,retweet_count,text
991405512339189761,2018-05-01 19:54:28,11,6,"b'U.S. Trade Rep. Robert Lighthizer said getting China to change its trading practices would be \xe2\x80\x9ca big, big challenge\xe2\x80\x9d for the Trump administration https://t.co/0Qnd4FxJLR https://t.co/AeNtpbAeMR'"
991403790300581889,2018-05-01 19:47:37,215,168,"b'Seizure of Trump\xe2\x80\x99s medical records was \xe2\x80\x9cstandard operating procedure,\xe2\x80\x9d White House says https://t.co/i2VnV4llBq'"
991403172483796994,2018-05-01 19:45:10,177,74,b'Sarah Huckabee Sanders isn\xe2\x80\x99t just skilled at dismissing accusations. She can create an entire alternate reality in one moment https://t.co/oxaLqi3sRm via @POLITICOMag https://t.co/l91rVc31P5'
991400641938501640,2018-05-01 19:35:07,217,81,b'Parkland survivors criticized the NRA after it announced guns are being banned from Vice President Mike Pence\xe2\x80\x99s upcoming speech at their annual convention https://t.co/atL4RKdP2K https://t.co/W29G6Y3UNi'
991398128707407872,2018-05-01 19:25:07,59,39,"b'Pruitt may have survived his testimony on Capitol Hill, but he\xe2\x80\x99s coming back to a further enraged and demoralized EPA staff https://t.co/CSaQQEEvxx https://t.co/arQUcWDgnk'"
991397755116490752,2018-05-01 19:23:38,36,17,"b'White House condemns Afghanistan bombing that killed dozens, including journalists https://t.co/TLxrOoAU4i https://t.co/IRVlznBjVC'"
991395613404221441,2018-05-01 19:15:08,36,17,b'GOP civil war in Ohio threatens another special election loss https://t.co/PJPMnTMnuB https://t.co/KgGMkwX8NW'
991393102433865728,2018-05-01 19:05:09,35,29,b'A former Koch operative and longtime opposition researcher has left the White House https://t.co/93aIgwRxAl https://t.co/57xpO4xAC8'
991390578016432130,2018-05-01 18:55:07,39,20,"b'No criminal charges for FBI agent found to have leaked, lied and mishandled classified information https://t.co/XlOk4Q50Fp https://t.co/xxzG6aaFus'"
991389012937052160,2018-05-01 18:48:54,25,5,b'Trump calls Moon\xe2\x80\x99s suggestion he get Nobel Peace Prize \xe2\x80\x98very generous\xe2\x80\x99 https://t.co/JMAnMiNExV https://t.co/PA14b4mbj7'
991388076965531648,2018-05-01 18:45:11,51,26,"b'NYT: Mueller\xe2\x80\x99s questions for Trump focus on Manafort, Flynn, Comey, Sessions https://t.co/GvxHDsWVHU https://t.co/31dyv6HRo2'"
991386130946887681,2018-05-01 18:37:27,27,6,b'Pompeo introduces himself to U.S. diplomats https://t.co/2mFtHPSmgV https://t.co/HWdWI9s9Le'
991382781228875776,2018-05-01 18:24:08,274,93,b'California and other states sue EPA over auto emissions rollbacks https://t.co/wCee38y68q https://t.co/7WE4vM4lBE'
991381767012716544,2018-05-01 18:20:06,21,9,b'Rubio is backing former Miami mayor and Cuban exile leader Tomas Regalado to lead the troubled federal office that oversees Radio and TV Mart\xc3\xad in its attempts to counter Cuba\xe2\x80\x99s state-run media on the island https://t.co/EZijTJjxZX https://t.co/N7BN6zhzUe'
991379258877665281,2018-05-01 18:10:08,118,136,b'A Florida doctor with ties to Mar-a-Lago has held up the biggest health IT project in history. And VA officials are furious. \n\n\xe2\x80\x9cWho the hell is this person?\xe2\x80\x9d\nhttps://t.co/u0dQ75JGFo https://t.co/Q8v3xRsO1Y'
991377654749245440,2018-05-01 18:03:46,0,4,b'RT @morningmoneyben: John @carney was kind enough to give a quick interview on how Milken is dealing with Trump World and how people react\xe2\x80\xa6'
991376760423043073,2018-05-01 18:00:13,17,4,"b'Brexit\xe2\x80\x99s Irish stalemate: In Belfast, Brexit is \xe2\x80\x9cmore insecurity at a time when people need added security.\xe2\x80\x9d https://t.co/6rTlwDpuH9 via @Politicoeurope https://t.co/mhPOgoIOPL'"
991374211137658882,2018-05-01 17:50:05,18,12,b'Trump blasts leak of Mueller questions as \xe2\x80\x9cdisgraceful\xe2\x80\x9d https://t.co/pUriQbOtVn https://t.co/9nNAeVNoMX'
991371716969533440,2018-05-01 17:40:10,135,69,b'The resignations of Pruitt aides Pasquale \xe2\x80\x9cNino\xe2\x80\x9d Perrotta and Albert \xe2\x80\x9cKell\xe2\x80\x9d Kelly came days after Pruitt blamed his staff for his massive spending. https://t.co/zbOjFeGEEm https://t.co/744Q6gcZg6'
991369186545950723,2018-05-01 17:30:07,661,88,b'Michelle Wolf: \xe2\x80\x9cI wouldn\xe2\x80\x99t change a single word that I said\xe2\x80\x9d https://t.co/fymxsYdbDR https://t.co/EzT2yOT42z'
991366673683959814,2018-05-01 17:20:08,83,20,"b'Congress ""is one of the last places in America that is just rolling into the 21st century"" https://t.co/BAA6zPr3jG via @POLITICOMag https://t.co/g2RpY1VCde'"
991364136088035328,2018-05-01 17:10:03,10,9,b'Rubio is backing former Miami mayor and Cuban exile leader Tomas Regalado to lead the troubled federal office that oversees Radio and TV Mart\xc3\xad in its attempts to counter Cuba\xe2\x80\x99s state-run media on the island https://t.co/XloFBjJxka https://t.co/aQVqy9o80T'
991362051602898944,2018-05-01 17:01:46,0,13,b'RT @playbookplus: The latest in Power Briefing: Shakeup at EPA as probe heats up https://t.co/t0INWsOhcw https://t.co/MiYLzhrwkQ'
991361637822189568,2018-05-01 17:00:07,16,19,"b'\xe2\x80\x9cThe migrant \xe2\x80\x98caravan\xe2\x80\x99 that is openly defying our border shows how weak &amp; ineffective U.S. immigration laws are,\xe2\x80\x9d the president wrote on Twitter, also targeting Sen. Jon Tester https://t.co/InDAX6zGlN https://t.co/bdsrR96IMj'"
991359128491778049,2018-05-01 16:50:09,164,181,"b'No criminal charges for FBI agent found to have leaked, lied and mishandled classified information https://t.co/Og2GwEKkKK https://t.co/JCR1vfiPxP'"
991356627986079745,2018-05-01 16:40:13,22,18,b'ICE director Thomas Homan is retiring in June https://t.co/iJI7falbBh https://t.co/JKvcR3Vfnr'
991354098241953792,2018-05-01 16:30:10,31,10,b'Former Secretary of State Condoleezza Rice has a message for Trump ahead of his planned summit with Kim Jong Un: Don\xe2\x80\x99t sweat the details https://t.co/RGNRCvOCkM https://t.co/zlAeaYBFfG'
991351577494499329,2018-05-01 16:20:09,8,5,b'Businessman Mike Braun swooped to the front of the Indiana primary while Reps. Luke Messer and Todd Rokita attacked each other https://t.co/N8Ee9aXbUR https://t.co/aDmu4SPnre'
991349054973140992,2018-05-01 16:10:07,267,59,"b'\xe2\x80\x9cI would say if this is about celebrating the media,\xe2\x80\x9d comedian Michelle Wolf said of Sanders, \xe2\x80\x9cshe wasn\xe2\x80\x99t there to celebrate the media.\xe2\x80\x9d \nhttps://t.co/K1BzLyxWL6 https://t.co/5bRXP4oNN7'"
991346570879782917,2018-05-01 16:00:15,68,61,b'A Florida doctor with ties to Mar-a-Lago has held up the biggest health IT project in history. And VA officials are furious. https://t.co/ycXYyyrFTI https://t.co/MVsTD7dhZz'
991344027751591937,2018-05-01 15:50:09,33,26,b'Turkish voters to receive pre-election payout. Critics argue the payments to 12 million retirees amount to an election bribe.\nhttps://t.co/ukFzGsfrLo via @politicoeurope https://t.co/6L6v6GedwB'
991341498565263360,2018-05-01 15:40:06,105,49,b'Arizona and Oklahoma are both red states where hundreds of thousands of teachers have rallied against dismal pay and massive public education cuts.\n\nSomething else they have in common? Their state constitutions make it really hard to raise taxes.\nhttps://t.co/O9Q9Wc0pxM https://t.co/wWZHmsWgLf'
991339027499536385,2018-05-01 15:30:17,18,9,b'Rubio recommends onetime Trump critic for Cuba broadcast job\n https://t.co/b5zr95NLhm via @PoliticoFL https://t.co/7VIrpvPHhX'
991336458370867200,2018-05-01 15:20:04,78,30,b'Condoleezza Rice to Trump: \xe2\x80\x9cDon\xe2\x80\x99t try to negotiate the details with Kim Jong Un\xe2\x80\x9d https://t.co/V0kn9Ajs79 https://t.co/uyKSF6Yv25'
991333960029560832,2018-05-01 15:10:08,41,23,b'Blankenship slams \xe2\x80\x9cCocaine Mitch\xe2\x80\x9d in anti-McConnell ad https://t.co/sBdToNJC8z https://t.co/6oxcctOPOs'
991333275850469376,2018-05-01 15:07:25,138,87,"b'Pruitt\xe2\x80\x99s security, Superfund chief leave as probe heats up https://t.co/NGYkHGsEKh https://t.co/58EFGHuWpi'"
991331458492125185,2018-05-01 15:00:12,63,13,"b'Young mothers in Congress are like a good night\xe2\x80\x99s sleep for new parents: highly unusual, and yet, more and more common with the passage of time https://t.co/mYHV1N2UBK https://t.co/waZgIv3lvV'"
991328925707010049,2018-05-01 14:50:08,51,12,"b'.@HardballChris on @realDonaldTrump: ""I think they want from him his attitude, and I think that they don\xe2\x80\x99t mind him being wrong on the facts"" https://t.co/dau7gTATkK via @POLITICOMag https://t.co/SE02ZIqLkv'"
991328900595834880,2018-05-01 14:50:02,66,28,b'Teacher strikes roil states that limit tax increases https://t.co/29OiQEzNE9 https://t.co/hPxYTCCgnh'
991326424769449984,2018-05-01 14:40:12,31,15,"b'Former U.S. Rep. Alan Grayson announced Tuesday morning that he\xe2\x80\x99ll mount a primary challenge against his successor, Rep. Darren Michael Soto https://t.co/h8xKRB5nMB via @PoliticoFL https://t.co/YNlGgGtc8u'"
991323874552897536,2018-05-01 14:30:04,35,26,"b'Bowing to pressure from African-American activists, Starbucks excluded the Anti-Defamation League from an upcoming daylong anti-bias training session https://t.co/mcOTk0zpm4 https://t.co/1hNmegyYGN'"
991321386185523203,2018-05-01 14:20:10,12,9,"b'Top immigration official Thomas Homan will retire in June, calling his decision to retire \xe2\x80\x9cbittersweet\xe2\x80\x9d https://t.co/KAUvVrxHRC https://t.co/ENgNoT9PoT'"
991318849709592578,2018-05-01 14:10:06,36,16,b'Trump blasts leak of Mueller questions as \xe2\x80\x9cdisgraceful\xe2\x80\x9d https://t.co/9XLmwnr1zF https://t.co/Eby99yDvUc'
991316325908799488,2018-05-01 14:00:04,21,7,"b'The Trump Show \xe2\x80\x9cis wearing surprisingly well,\xe2\x80\x9d according to Chris Matthews\xe2\x80\x94and the reasons why should leave Dems concerned https://t.co/NHB2vUtFZH https://t.co/CiyE6ycxNp'"
991313823721295872,2018-05-01 13:50:07,23,26,b'Turkish voters to receive pre-election payout\n\nCritics argue the payments to 12 million retirees amount to an election bribe\nhttps://t.co/pbf5BOAPzD via @politicoeurope https://t.co/SDzJGCUy5j'
991311308015497217,2018-05-01 13:40:08,636,191,b'Condoleezza Rice\xe2\x80\x99s advice to Trump: Leave the details of Kim negotiations \xe2\x80\x9cto people who understand all the nuance\xe2\x80\x9d https://t.co/cCGObyYBui https://t.co/Ga4UJGS84T'
991308806612307968,2018-05-01 13:30:11,20,10,b'Germany\xe2\x80\x99s call for trade talks with Trump risks EU divisions https://t.co/fLvg66Qa5n via @POLITICOEurope https://t.co/yWcj7x76dE'
991306280492060672,2018-05-01 13:20:09,93,27,b'Tammy Duckworth is one of 10 women to give birth while serving in Congress. We talked with nine of them. Here\xe2\x80\x99s how they would change Capitol Hill. https://t.co/1mufKcFene via @POLITICOMag @jenhabs https://t.co/whWwyuKD66'
991303760013152256,2018-05-01 13:10:08,7,4,b'Powering Mike Braun\xe2\x80\x99s effort in Indiana is nearly $6 million of his own money to capture the GOP nomination and face Democratic Sen. Joe Donnelly in the fall https://t.co/qIbwET5TnT https://t.co/K6zWn786c6'
991301273298358272,2018-05-01 13:00:15,166,27,b'Milo Yiannopoulos is running out of money and down on his luck https://t.co/ZvZB902SKE https://t.co/a7ItGB5Ivq'
991298706510139394,2018-05-01 12:50:03,67,77,b'A Florida doctor with ties to Mar-a-Lago has held up the biggest health IT project in history. And VA officials are furious. https://t.co/pUGPvmSGvl https://t.co/7fGWQHnXsb'
991296216142110720,2018-05-01 12:40:09,22,24,b'New York Times metro editor resigns after internal investigation https://t.co/vAGyuyutel https://t.co/9zry9xAOea'
991296032372817921,2018-05-01 12:39:26,21,13,b'Top immigration enforcer Homan set to retire in June https://t.co/aHqg45LBIN https://t.co/BNVvWT5IHN'
991293687685636096,2018-05-01 12:30:07,24,16,"b'Bowing to pressure from African-American activists, Starbucks excluded the Anti-Defamation League from an upcoming daylong anti-bias training session https://t.co/8xHdSIJUnx via @AndrewBHanna https://t.co/AojcXGrDK7'"
991291184155947008,2018-05-01 12:20:10,16,7,"b""Grayson says he'll challenge Soto in Florida's 9th https://t.co/dB4JJKzHMU via @MarcACaputo https://t.co/CqeCZCpoHc"""
991288645024911360,2018-05-01 12:10:04,9,2,"b'\xe2\x80\x9cWhat Braun has been able to do is say, \xe2\x80\x98The difference with me is I\xe2\x80\x99m not a professional politician\'"" https://t.co/MlIwuoNMrK https://t.co/yiVJC2etsO'"
991286158704496640,2018-05-01 12:00:12,20,8,"b'.@HardballChris on @realDonaldTrump: ""I think they want from him his attitude, and I think that they don\xe2\x80\x99t mind him being wrong on the facts"" https://t.co/ByJbZdOuj6 via @POLITICOMag https://t.co/Aqwg2BvhKY'"
991283625076363264,2018-05-01 11:50:08,104,19,"b'Congress ""is one of the last places in America that is just rolling into the 21st century"" https://t.co/rnGoqFl1rv via @POLITICOMag https://t.co/6hX7xp9p61'"
991281104333221888,2018-05-01 11:40:07,31,24,"b""Trump calls questions leaked in NYT's Mueller story 'disgraceful' https://t.co/4if0naxUsi via @louisjnelson https://t.co/QlY8jszdZH"""
991278609989095426,2018-05-01 11:30:12,1047,121,b'Michelle Wolf: \xe2\x80\x9cI wouldn\xe2\x80\x99t change a single word that I said\xe2\x80\x9d https://t.co/R9S2A6qWyv https://t.co/PoOtAkPllb'
991276072699334656,2018-05-01 11:20:07,28,18,b'Starbucks drops Jewish group from bias training https://t.co/sCFU26iBOF https://t.co/j1ig1q6Wxq'
991273554787397632,2018-05-01 11:10:07,16,11,b'Manafort seeks court hearing on leaks https://t.co/LbaY6OMABl https://t.co/AqXT59M63P'
991271034304245761,2018-05-01 11:00:06,25,14,b'Blankenship slams \xe2\x80\x98Cocaine Mitch\xe2\x80\x99 in anti-McConnell ad https://t.co/O42qVAkrth https://t.co/w0k88ntyAb'
991268513947029504,2018-05-01 10:50:05,15,6,b'Trump grants key U.S. allies an extra month of tariff relief https://t.co/n0MxS0KrPx https://t.co/iYLqfdUUVE'
991266015521669120,2018-05-01 10:40:09,61,25,"b'NYT: Mueller\xe2\x80\x99s questions for Trump focus on Manafort, Flynn, Comey, Sessions https://t.co/Va1teYjIss https://t.co/18oyN05O22'"
991263506983944192,2018-05-01 10:30:11,45,32,"b'No criminal charges for FBI agent found to have leaked, lied and mishandled classified information https://t.co/UkGshPRoho https://t.co/aDTNS7YLnK'"
991262094044614656,2018-05-01 10:24:34,0,25,b'RT @playbookplus: Playbook exclusive: Paul Ryan and Kevin McCarthy launching big-money fundraising swing in May and June https://t.co/VVtfZ\xe2\x80\xa6'
991260968352206850,2018-05-01 10:20:06,20,10,b'Matthews: \xe2\x80\x98I\xe2\x80\x99m not sure trust is what people want from Trump\xe2\x80\x99 https://t.co/FiBsqahqIK via @POLITICOMag @IsaacDovere @HardballChris https://t.co/gbTbgM8xeI'
991258453447512064,2018-05-01 10:10:06,81,12,b'The baby boom in Congress https://t.co/DqUNPtTiuF via @POLITICOMag @jenhabs https://t.co/Y64Kzzt58S'
991255939050364929,2018-05-01 10:00:07,8,6,b'Indiana mystery man upends bloody GOP Senate primary https://t.co/cKwy8oWXQi via @POLITICO_Steve https://t.co/lR0PCPslEH'
991243589861695488,2018-05-01 09:11:02,26,13,"b'Zach Lubarsky, a 27-year-old programmer, has a radical idea to change how Seattle builds homes. Here\xe2\x80\x99s how he plans to do it: https://t.co/Ucflr5aggM https://t.co/ethDkdULYj'"
991240867078901760,2018-05-01 09:00:13,29,8,"b'New Illinois news site designed to counter Breitbart, IPI https://t.co/2q5rvLXGfi https://t.co/YcNjIkDCFm'"
991235490127982592,2018-05-01 08:38:51,12,10,b'Trump targets Sen. Jon Tester on immigration\nhttps://t.co/56irawytEA https://t.co/rcHvXifu9x'
991233164491313152,2018-05-01 08:29:37,22,26,b'Israeli Prime Minister Benjamin Netanyahu said they found Iran\xe2\x80\x99s \xe2\x80\x9csecret atomic archives locked in massive safes\xe2\x80\x9d and urged Trump to pull out of the Obama-era nuclear deal: https://t.co/U1jsl44pDU https://t.co/cbh39vs2lK'
991230795430924289,2018-05-01 08:20:12,27,11,b'Bill Gates: Trump \xe2\x80\x9csuper interested\xe2\x80\x9d in universal flu vaccine https://t.co/qhKPCN3XoD https://t.co/QrEM3QENjM'
991228477251702785,2018-05-01 08:10:59,62,10,b'South Korean president: Trump \xe2\x80\x98should win the Nobel Peace Prize\xe2\x80\x99 https://t.co/3vwrO7Oh7B https://t.co/UH6ShrwTVf'
991226161693974528,2018-05-01 08:01:47,80,35,"b'Political aides are tired of Scott Pruitt ""constantly putting himself first"" https://t.co/hT0sNQtw34 https://t.co/EDnd8UVSC8'"
991221594457542656,2018-05-01 07:43:38,26,21,"b'No criminal charges for FBI agent found to have leaked, lied and mishandled classified information https://t.co/ZwPXSmmP1f https://t.co/sFA908i38x'"
991219312127107072,2018-05-01 07:34:34,1560,217,b'Michelle Wolf: \xe2\x80\x9cI wouldn\xe2\x80\x99t change a single word that I said\xe2\x80\x9d https://t.co/82vCAUADyX https://t.co/ArEqTwkZ4v'
991216497640001536,2018-05-01 07:23:23,106,53,b'LePage to be sued for defying Medicaid expansion ballot measure \n https://t.co/KMTzX3rb9V https://t.co/I2fBF50xd5'
991213730133311488,2018-05-01 07:12:23,26,17,b'Meet the pro-Trump PR guy at the center of the Mueller probe \xe2\x80\x94  and everything else https://t.co/sIVmwv7N0i via @POLITICOMag https://t.co/0pjGbKFAyY'
991210948533932033,2018-05-01 07:01:20,23,18,b'Starbucks drops Jewish group from bias training https://t.co/wCrzthzcZv https://t.co/5Ro8mDqpxM'
